comment_id,pergunta_original,topic_id,topic_name
Ugy_4lOhAaKqfHbrIU14AaABAg.ANeP36cs9JRAT9r1N7nSQz,Como um feto não é considerado uma vida?,16,Embrião e feto como vida humana
UgwDC8t0FwiIPr2fCFJ4AaABAg.AFtoBDoIRHuAQNBnqmjA1u,O que explicava o atraso menstrual no caso em que os testes deram negativo antes de um beta positivo?,88,Resultado negativo em testes de gravidez
UgwDC8t0FwiIPr2fCFJ4AaABAg.AFtoBDoIRHuAQNBnqmjA1u,"Com 12 dias de atraso menstrual, beta realizado com 9 dias de atraso negativo e vários testes de farmácia negativos, ainda posso estar grávida?",30,Teste negativo na gravidez com atraso menstrual
UgxMHW2Xx_2c_CxWaNh4AaABAg,O que uma gestante pode tomar para não passar mal ao começar a tomar vitaminas de gravidez?,44,Suplementação de vitaminas na gestação
UgzlVKxyO1tS8i2CVzZ4AaABAg,É normal a cor da minha menstruação ser vermelha?,7,Irregularidade do ciclo menstrual
UgwhABkHtY7B1m9uMtN4AaABAg,É possível haver nidação no 30º dia do ciclo menstrual?,10,Sangramento de nidação e menstruação
UgwhABkHtY7B1m9uMtN4AaABAg,"Esse sangramento leve e vermelho, com três dias de atraso menstrual, pode ser nidação?",10,Sangramento de nidação e menstruação
Ugzv1EU77OQDTxvCt-V4AaABAg,É possível solicitar salário-maternidade como contribuinte individual ao mesmo tempo em que a esposa está no prazo de graça como segurada desempregada?,1,Auxílio maternidade do INSS
Ugzv1EU77OQDTxvCt-V4AaABAg,Como o INSS avalia essa situação considerando a nova regra que permite que uma única contribuição individual ou facultativa já seja suficiente para retomar a qualidade de segurada?,1,Auxílio maternidade do INSS
Ugw5ZbuxY-Sj-oBFsgJ4AaABAg,Estou com dor lombar e na parte de baixo das costas; será que o bebê está chegando?,4,dilatação e sinais de trabalho de parto
UgzNp_f76aUhZcEaQvl4AaABAg,O dinheiro do auxílio-maternidade já pode estar disponível se o início do pagamento consta como mês 6 e o benefício foi aprovado no mês 9?,1,Auxílio maternidade do INSS
UgyLe1S_i9eHXD2D2k54AaABAg,"É normal sentir muito movimento e pontadas rápidas na barriga, como se estivesse grávida de três meses?",38,Barriga não cresce na gestação
UgyLe1S_i9eHXD2D2k54AaABAg,Um teste de farmácia negativo e o uso de anticoncepcional trimestral descartam gravidez mesmo com esses sintomas?,72,Indicação de gravidez por sintomas
UgyLe1S_i9eHXD2D2k54AaABAg,O que devo fazer se continuar sentindo que a barriga não para de mexer?,57,Sentir o bebê mexendo na gestação
UgxP193ahvJiwRJbCKl4AaABAg,Um sangramento vermelho vivo que aconteceu sete dias após a relação pode indicar que há algo de errado?,89,Sangramento na gestação e após relação sexual
UgxCphyVtbwjHZPa3Vx4AaABAg,"Quando o bebê está sentado na gestação, é necessário operar?",95,episiotomia e laceração no parto humanizado
UgxEYaMuh2gDp-MTavB4AaABAg.AD_2E0b54LXADwC9wcSb0k,Você usou alguma pomada para tratar as hemorroidas após o parto normal?,45,Sangramento e dor no pós-parto
Ugzc71ZdF1GcvrZW-jF4AaABAg,"Em uma cesárea, quantas camadas o médico precisa cortar até chegar ao bebê?",52,Como é feita a cesárea
UgzALWl-cpGnxLVz6Cp4AaABAg,"Se a urina estiver vermelha, isso significa que estou menstruando?",78,Testes de gravidez caseiros com urina
Ugyu66M19ELSag-5ZG54AaABAg,Por que essa bebê teve conjuntivite?,58,Conjuntivite em bebês
Ugx2ZCcx-Jt2YLoMESF4AaABAg,É preciso pagar um salário mínimo para ter direito ao auxílio-maternidade?,1,Auxílio maternidade do INSS
UgzhFXHL_8AJP9-a1px4AaABAg.AOb0rywecJRAOoyfgxnyle,Medo de quê na gravidez aos 37 anos?,18,Idade materna e chance de engravidar
UgwJbbxgjyKMv2VO7GV4AaABAg,"Com nove meses de gravidez, já é possível dar entrada no salário-maternidade?",1,Auxílio maternidade do INSS
UgyHrDX7AV7DT-3bFmV4AaABAg.ALmRHbTd_b0ALvzirkC8gp,Um embrião é considerado um ser vivo?,16,Embrião e feto como vida humana
Ugwo-BjJOyrLFr4QlLl4AaABAg.ALyZQ-XXZtDAM5hkkwU-bJ,Como o bebê consegue respirar enquanto mama no seio da mãe?,13,Pega do bebê e posição na amamentação
Ugy7zEGdHQww-j26eaN4AaABAg.AOhldU5fwqsAOnXQi3rjQW,O que você fez quando teve borra de café para isso ter causado a perda da gravidez?,42,Aborto retido e abortamento espontâneo
Ugw_eX0Iz_4DGBzXvuh4AaABAg,"Por que as mulheres não comem a placenta, se as vacas também a comem?",31,Remoção manual da placenta
Ugy1t4FuDeRdiodi0rB4AaABAg,Qual é o sexo do bebê?,22,Identificação do sexo do bebê na gestação
Ugw1e1hNOY904xsf8Rp4AaABAg,O uso de progesterona pode causar queda de cabelo?,3,Uso de progesterona na reposição
Ugzj04fW5aYoHBM6Y2d4AaABAg,Um bebê pode beber água de coco Pondé?,66,Introdução alimentar do bebê
UgziFI6UeNPberOvK6B4AaABAg.AMBYg5ETR3kAPZRdQBX5li,Por que um bebê pode engasgar durante a alimentação?,85,Alimentação e dieta na gestação
Ugw9tnVMYjlNgAIaDvl4AaABAg,Como posso obter mais informações sobre o desmame após mais de dois anos de amamentação?,26,Aumento da produção de leite materno
UgxJDW9u_g95nOg3X694AaABAg,Como ativar a função de escutar ao vivo para ouvir o coração do bebê no iPhone?,61,Escuta dos batimentos fetais
UgzCLc137bCFwGJ9R-N4AaABAg,"Após uma cesárea de corte corporal por parto prematuro, posso tentar parto normal em uma próxima gravidez?",46,Possibilidade de parto normal após cesárea
UgyRtMXWSrbPeLXOg6p4AaABAg.AIZ1W3ZFHvRAKbNveBgbAW,"Durante o exercício para tratar a diástase pós-parto, deve-se soltar o ar pela boca ao levantar a perna ou ao descer a perna?",81,Barriga inchada no pós-parto
UgxaTmRiOeNKFLySiFN4AaABAg,"Mesmo com três testes de urina positivos, um exame de sangue não detectável antes do atraso e um escape com sangramento leve, é possível que eu esteja realmente grávida?",30,Teste negativo na gravidez com atraso menstrual
UgwwRhLbNdH2xZ7Hjft4AaABAg,"Uma gripe forte com tosse pode causar perda da gravidez no início da gestação, entre 4 e 8 semanas?",6,Interpretação do beta hCG quantitativo na gestação
Ugy_oAlyU77Sl29JkjZ4AaABAg,A posição de amamentação cavalinho pode machucar as costas do bebê?,13,Pega do bebê e posição na amamentação
Ugy_oAlyU77Sl29JkjZ4AaABAg,Essa posição de amamentação pode machucar a minha bebê?,13,Pega do bebê e posição na amamentação
Ugzz_3VqjjZzGHo-IPd4AaABAg,É normal estar com 40 semanas e 5 dias de gravidez e o parto ainda não ter começado?,4,dilatação e sinais de trabalho de parto
Ugw5TmSMhIdwJHJgbxp4AaABAg,"Uma mulher de 52 anos, na menopausa, ainda tem chance de engravidar?",18,Idade materna e chance de engravidar
UgzuAcxblxCK1wCxhEF4AaABAg,"Após uma cesariana, a mulher pode comer pão?",99,Recuperação no pós-cesariana
UgyPJrgcISy2yQQVYXx4AaABAg,O que fazer após descobrir diabetes gestacional com 37 semanas de gravidez?,69,Controle da diabetes gestacional
UgzTITZ3o8_R5SOUs3J4AaABAg.ADy8fI5S-UKAE5m-CnKoOu,Como deve ser feita a pausa no uso de Oestrogel e de Utrogestan?,3,Uso de progesterona na reposição
Ugy_OurPLaTsQKNml8x4AaABAg.AGCz_maWx4KAGc5vjLvPwz,Uma mulher recém-parida e no puerpério precisa chamar a família para ir visitá-la em casa?,35,Bolsa Família e auxílio-maternidade
UgxR1hE62ANFlcenOPZ4AaABAg,"Com 37 semanas de gravidez, ainda há tempo para fazer exercícios para se preparar para o parto normal?",68,Exercícios para se preparar para o parto
Ugy-ReDClfPg2GEI0Wh4AaABAg.AE4eCneYW0rAH0bd94l4JY,Você ainda menstrua?,7,Irregularidade do ciclo menstrual
Ugzkz9qF5is0yVQbovh4AaABAg,"É necessário anexar documentos e preencher uma folha para solicitar o salário-maternidade, ou basta o procedimento mostrado?",1,Auxílio maternidade do INSS
UgxfiIyhdas6y5VzDDZ4AaABAg,O bico não machucou a boquinha do bebê?,13,Pega do bebê e posição na amamentação
UgyanqwMbfrPX9BrRRB4AaABAg,O bebê fica nesse líquido amniótico até nascer?,15,Atividades do feto no útero e cordão umbilical
Ugz5I6E2fux7DKSVLud4AaABAg,A partir de quantas semanas de gravidez é possível fazer esses exercícios para um parto mais rápido?,68,Exercícios para se preparar para o parto
UgzJ6tByG93XmjMj0kl4AaABAg.AMrOByYp8aCAMucPDYI-Sl,O óleo de babosa é usado diariamente ou apenas em dias específicos no cabelo do bebê?,100,Leite materno no cabelo e queda pós-parto
UgwLScntVxgBdyef5VJ4AaABAg.AF1bSNh7TesAF44xSr2OgU,Você poderia relatar o que acontecia na creche?,23,Adaptação e desenvolvimento na creche
UgwPCecE7HvwWiciijN4AaABAg.AERiuwakcqeATwlnRpTBV6,Foi possível ter um parto normal na gestação de gêmeos mono mono?,11,Gestação de gêmeos e trigêmeos
Ugyh_GT66GSw05LK29d4AaABAg,Qual código da GPS uma pessoa desempregada deve usar para contribuir e ter direito ao salário-maternidade se o bebê nascer em dezembro?,1,Auxílio maternidade do INSS
UgyY4wjS_qi8zofJYsZ4AaABAg,Posso fazer um teste de farmácia 21 dias após uma relação sexual desprotegida?,88,Resultado negativo em testes de gravidez
UgyY4wjS_qi8zofJYsZ4AaABAg,Posso fazer o teste de farmácia no período da tarde?,101,Quando fazer teste de gravidez
UgyY4wjS_qi8zofJYsZ4AaABAg,Vinte e um dias após a relação sexual desprotegida já é tempo suficiente para um resultado preciso no teste de farmácia?,88,Resultado negativo em testes de gravidez
UgynydA-fytVzEgbi1h4AaABAg.AHImi3URTuhAHImmLH8k68,Qual é o intervalo para minha bebê de 4 meses poder tomar a Beyfortus depois que eu tomei a Abrysvo na gestação?,12,Vacina contra bronquiolite na gestação e no bebê
Ugz0qVGkCKl93D1x72V4AaABAg.AIP60TYXB46AIaKtCjN5gA,Para que serve a remoção da placenta?,31,Remoção manual da placenta
UgwvXxAj8saqrmsMiel4AaABAg,"Quais são os riscos para uma gestação de gêmeos univitelinos de 12 semanas em uma mulher com útero didelfo e um único colo do útero, com os bebês em um só lado do útero?",11,Gestação de gêmeos e trigêmeos
UgzcXcLQRBRdZt0W6FN4AaABAg,É possível que o colo do útero esteja com tamanho normal nos dois primeiros trimestres da gravidez e depois encurte no terceiro trimestre?,60,Fazer exercícios na gravidez sem risco
UgwVupWEjUba7Ka-Ra54AaABAg,Um atraso menstrual de 10 a 15 dias é normal?,7,Irregularidade do ciclo menstrual
UgwN0dj6MFoyUauql094AaABAg.AFe_AMUX0JkAIZko-Ps63K,"Mesmo com dois testes de farmácia e um exame de sangue negativos, é possível estar grávida?",88,Resultado negativo em testes de gravidez
Ugz4RWBrc0MUWxRtVJF4AaABAg.AJqF5XnXHu0ASEoYfh3-Mg,A bombinha elétrica funciona bem para quem tem bico pequeno ou ela é muito grande para esse caso?,64,Dúvidas sobre bombinha elétrica na amamentação
UgxtmZLJ9mOxzM3JDyB4AaABAg.AOb6rUDHOHSAQ02u7oZVq6,"No caso dessa suspeita de gravidez após a laqueadura, o que deu?",39,Possibilidade de gravidez após laqueadura
Ugz7AAmUI4jx_QAaOuV4AaABAg,"Com 39 semanas de gravidez, quatro cesáreas anteriores e hipertensão, devo esperar mais pelo início do trabalho de parto?",98,Quando ir à maternidade e induzir parto
Ugz7AAmUI4jx_QAaOuV4AaABAg,"É normal estar com 39 semanas de gravidez sem sentir dor, dilatação ou outros sinais de trabalho de parto?",4,dilatação e sinais de trabalho de parto
Ugz6ViD4oP_bKKmJwc14AaABAg,Quais são os requisitos para quem é MEI solicitar o salário-maternidade?,17,Direitos do MEI ao salário maternidade
UgzUcmjGorf-ePuC3L94AaABAg,O que posso fazer para o meu cabelo parar de cair tanto no pós-parto?,100,Leite materno no cabelo e queda pós-parto
UgyEVFbwyys34VYaz1N4AaABAg.AOUm-JocJIQARgyucbsxiW,"Dor de cabeça, sonolência durante o dia, insônia à noite, sangramento rosado e cólicas leves podem ser sinais de gravidez?",5,Indícios de gravidez e atraso menstrual
UgxVt6qHr_D9ctlLSO14AaABAg.AU_unHkEmSxAW1dKnF4zuj,"Com 40 semanas e 1 dia de gestação e com os mesmos sinais, o parto está próximo?",4,dilatação e sinais de trabalho de parto
UgzYZshLw8zjv5s825B4AaABAg,"Estou grávida e, tendo meu último registro em 2017 e um bebê de 2 anos, ainda tenho direito ao auxílio-maternidade?",1,Auxílio maternidade do INSS
UgycHKSNkp-_EQlaqCd4AaABAg.AHkkc94EJYjAHlC-7dn128,Você foi curada da endometriose?,77,Uso de progesterona após histerectomia
Ugy5MT-j-gKVvsjXVNV4AaABAg,"É normal na gravidez a pressão ficar em 8 por 7, com batimentos cardíacos de 114 e a visão escurecendo?",33,Pré-eclâmpsia e pressão arterial na gravidez
Ugy5MT-j-gKVvsjXVNV4AaABAg,Essa pressão baixa pode afetar o bebê?,33,Pré-eclâmpsia e pressão arterial na gravidez
Ugwd_ZpyRzFHn2OmcNF4AaABAg.AMNN2DereqhAUi8Say-HXA,O shake indutor de parto deve ser usado apenas depois de 37 semanas de gestação?,56,Indução do trabalho de parto
UgwbQTylYQPZyJn7SYd4AaABAg.AEFkbclBynnAEGyPUnKroe,Há alguma doula para indicar em São Paulo?,74,Uso de Mounjaro na amamentação
UgyMKj_Ux6sQCL7IKc14AaABAg,Uma pessoa que não menstrua pode engravidar?,87,Gravidez na adolescência e infância
Ugz90iOFD_3sf1yAnIh4AaABAg.AKrEVzeDRxnAL_mg6EFkzu,Uma gestante de 8 meses que mora nos Estados Unidos precisa pedir a analgesia epidural no plano de parto?,34,Carência e cobertura obstétrica no parto
Ugym4rdwePcBgliLBmp4AaABAg,"Se eu pagar todas as parcelas atrasadas do MEI, ainda consigo receber o auxílio-maternidade?",17,Direitos do MEI ao salário maternidade
UgxYqVGYK3yC2HFFiVV4AaABAg,Como faço para aumentar o valor do meu salário-maternidade?,1,Auxílio maternidade do INSS
UgxYqVGYK3yC2HFFiVV4AaABAg,Posso aumentar a contribuição para aumentar o valor do salário-maternidade?,1,Auxílio maternidade do INSS
UgxYqVGYK3yC2HFFiVV4AaABAg,Como funciona o cálculo do salário-maternidade?,1,Auxílio maternidade do INSS
Ugyy-4Px47Wyy8mfiZF4AaABAg.AWq8u7g2J8YAWstUgfBFfA,A pessoa deveria mentir sobre não sentir dor no parto para você se sentir melhor?,25,Dor e analgesia no parto
UgwefDr1GfAlxU_v2W54AaABAg,"É normal usar o anticoncepcional Ciclo 21 há 4 meses, ter feito pausa apenas na primeira semana, não menstruar nem ter escapes e ainda sentir muitas cólicas?",2,Risco de gravidez com anticoncepcional
UgwcDZZyrUW9E3skNRB4AaABAg,Quando você vai comprar as coisas do bebê?,36,Mala maternidade para o hospital
UgwvNNOktXMQLXN_kwF4AaABAg,"É normal a menstruação atrasar tanto após a ovulação, mesmo com teste de urina positivo e beta HCG negativo?",6,Interpretação do beta hCG quantitativo na gestação
UgyWWm-s3kbh4PSOgjZ4AaABAg.AM4rN4vUqQ6AMXJV4W1-WE,"Por que no meu aplicativo do INSS não aparece nada, apenas a bonequinha para falar com o atendente?",1,Auxílio maternidade do INSS
UgxAZscAALLc_5cYr_J4AaABAg,"O anticoncepcional Ciclo 21 pode causar acne, pele oleosa e queda de cabelo?",2,Risco de gravidez com anticoncepcional
UgxAZscAALLc_5cYr_J4AaABAg,Vale a pena usar o anticoncepcional Ciclo 21 mesmo com esses efeitos?,2,Risco de gravidez com anticoncepcional
UgzSswyMsfeRhsROiRt4AaABAg.AKeLj_Qoza-ANsVGJSgSaj,"Como são os pensamentos de uma pessoa com TOC na gravidez, se ela pensa que fez algo de errado ou que falou algo errado, muitas vezes relacionado à gravidez?",89,Sangramento na gestação e após relação sexual
Ugy0wYig7bnc1Z3B6Gd4AaABAg.AG5TnT8O942ARHmDiKPYVj,"Para o pai, trocar a fralda do bebê é algo fácil, sem nenhuma dificuldade?",48,trocar fralda descartável e roupa do bebê
UgycdY8mR0AO-QFq-oV4AaABAg,Em que parte a pessoa colocou a mão para remover a placenta?,31,Remoção manual da placenta
Ugy7iK1rd7POZ7BNdkt4AaABAg,Por que não fazer uma cirurgia para que a diarreia pare e ele fique melhor?,104,Gravidez com trompas obstruídas
UgwBUuHqrdpa_iryyTF4AaABAg.AGccuIqorqtAJEkZvLbTj4,"Os sintomas de fraqueza e tontura, com sensação de pressão baixa, passaram depois que você começou a usar progesterona?",3,Uso de progesterona na reposição
UgznAE-DpK6IOjgStZF4AaABAg,É possível ver como é uma gestação de gêmeos por dentro?,11,Gestação de gêmeos e trigêmeos
Ugw0Zksv45wlhhyrZbJ4AaABAg.AIOHE75IHSqAMJBf6aoA4Q,"Até quando posso ficar em casa durante o trabalho de parto ao tentar um parto normal, sem enfermeira obstetra e apenas com meu marido?",46,Possibilidade de parto normal após cesárea
UgxMeQi4b3GOsF-ywnp4AaABAg,"Uma gestante de 40 semanas e 1 dia, com dor lombar, dor nas virilhas, pressão na vagina, barriga endurecendo e dor, deve ir à maternidade?",4,dilatação e sinais de trabalho de parto
UgzUeGwZucksZCC99Up4AaABAg,"Com 31 semanas de gravidez, já é cedo para lavar as roupas do bebê por medo de pegar poeira?",36,Mala maternidade para o hospital
UgzoNoM4cBnWtk14ay14AaABAg,Em que momento da gestação o coração do embrião começa a bater: com 18 dias ou com sete semanas?,61,Escuta dos batimentos fetais
UgzfOWH6T-BxGMjMsE94AaABAg.ANVJegdvIPEANVVx2pnPdg,"A opção ""facultativo"" está correta para quem não exerce trabalho fora de casa?",1,Auxílio maternidade do INSS
Ugxz_vxrr9KGWVFnbPh4AaABAg,Uma fralda tem esse tamanho?,48,trocar fralda descartável e roupa do bebê
UgwMG47bhA6qm3tVrQZ4AaABAg,"O atraso menstrual de 21 dias pode estar relacionado à endometriose, ao endometrioma ou ao mioma?",51,Sangramento marrom rosado com atraso menstrual
UgwMG47bhA6qm3tVrQZ4AaABAg,"Com 21 dias de atraso menstrual, há possibilidade de o resultado ser positivo para gravidez?",30,Teste negativo na gravidez com atraso menstrual
UgyE-2YJTHp_wOXHjAh4AaABAg.AQurk5u7X0SAR4mRV9crKf,"Tomar a pílula anticoncepcional no mesmo dia, mas com atraso de horário, oferece risco de gravidez?",2,Risco de gravidez com anticoncepcional
UgwbuCIZxYc7BvL7aOJ4AaABAg,O que fazer quando a mãe precisa voltar a trabalhar após 4 meses e o bebê só aprendeu a dormir sugando?,20,Sono do bebê e amamentação
UgwDwSAFKLN1Rl3TJIx4AaABAg,É possível estar grávida mesmo tendo atrasado a menstruação por 4 dias e depois apresentado sangramento por 3 dias?,24,Possibilidade de gravidez com atraso menstrual
UgwDwSAFKLN1Rl3TJIx4AaABAg,"Sensibilidade nos seios, dor nas costas, cólicas leves, tontura e mal-estar podem ser sinais de gravidez?",5,Indícios de gravidez e atraso menstrual
UgwjLGixt2OeJV5UgmN4AaABAg,Dor na bexiga pode ser causada pela menopausa?,53,Climatério e reposição hormonal
UgwjLGixt2OeJV5UgmN4AaABAg,É possível usar estriol na menopausa e de que forma ele deve ser usado?,49,Uso de taping e cinta pós-parto
UgziFJ1vXjLlFoX9Cjl4AaABAg,"Com 38 semanas e 5 dias de gravidez, dor na pelve e no quadril e idas frequentes ao banheiro podem ser sinais de trabalho de parto?",4,dilatação e sinais de trabalho de parto
UgxP4VAgvbkKgp4MqE14AaABAg.ADeQn2CPrCGAOIcKgLnP08,"No SUS, existe pulseirinha que apita na maternidade ou apenas a pulseirinha de papel com o nome do bebê e da mãe?",32,Escolha do tipo de parto no SUS
UgwlMggYH6Koiiou4c14AaABAg,Como o feto pode não ter batimentos cardíacos se o coração é o primeiro órgão a se formar?,61,Escuta dos batimentos fetais
UgzUkUbTKzyLEHF_ObZ4AaABAg,"Com ferritina de 16, intestino ruim e dificuldade para absorver ferro oral, ainda assim posso receber ferro na veia mesmo tendo risco de pré-eclâmpsia no primeiro morfológico?",103,Suplementação de ferro na gestação
UgzUkUbTKzyLEHF_ObZ4AaABAg,Como a minha bebê vai receber ferro se eu não estou absorvendo ferro oral?,103,Suplementação de ferro na gestação
UgzUkUbTKzyLEHF_ObZ4AaABAg,O que devo fazer com 25 semanas de gestação se o bebê está caindo no percentil?,97,Percentis fetais e crescimento na gestação
Ugz1h3CO6mfj4HgsBA14AaABAg,"Para quem tem NIS final 4, a data correta para levar as crianças para vacinar, pesar e medir é dia 19 ou dia 20?",35,Bolsa Família e auxílio-maternidade
Ugz3TI9RwjUzXvumDtd4AaABAg.ALUz_u4cJf8AUH2Oi0N_MN,Como os bebês ficam dentro do útero?,15,Atividades do feto no útero e cordão umbilical
Ugz1GkuDNfNkepssQXZ4AaABAg,Como uma dona de casa que nunca contribuiu para o INSS pode receber auxílio-maternidade quando o bebê nascer em junho?,1,Auxílio maternidade do INSS
UgyTNa58VhWBIG4kdQh4AaABAg,"É possível estar grávida se a menstruação veio só por um dia, parou e estou com cólicas fracas?",5,Indícios de gravidez e atraso menstrual
UgwhKswTcO-bDwMxE0F4AaABAg.AOaOP-9QbPfAP3gANopHnZ,"Quem está com o MEI desativado, mas contribuiu neste ano, ainda consegue receber o auxílio-maternidade?",17,Direitos do MEI ao salário maternidade
UgwhKswTcO-bDwMxE0F4AaABAg.AOaOP-9QbPfAP3gANopHnZ,"Se o bebê está previsto para o final de janeiro, essa pessoa tem direito ao auxílio-maternidade?",1,Auxílio maternidade do INSS
UgzGqnGupdnkEEjvvFJ4AaABAg,O que significa quando o reflexo do olho fica preto?,102,Significado do reflexo vermelho no bebê
UgwEsYYuwvng1rj5Ld54AaABAg,"O que pode significar uma secreção verde que depois ficou cinza e esbranquiçada com raios de sangue vivo, três dias antes de a menstruação descer?",7,Irregularidade do ciclo menstrual
UgxySbdDrjmcen5-z5N4AaABAg.AOGgRkMM8N9AST7LJ-7Krl,É possível estar grávida mesmo sem sentir nenhum sintoma de gravidez após dois meses sem menstruar?,24,Possibilidade de gravidez com atraso menstrual
UgxySbdDrjmcen5-z5N4AaABAg.AOGgRkMM8N9AST7LJ-7Krl,É normal não sentir a barriga endurecer ou notar um ‘caroço’ no início da gravidez?,38,Barriga não cresce na gestação
Ugz_SyEZLQFlhKPXBh14AaABAg,A dilatação no parto precisa acontecer lentamente porque dói muito?,79,Dor nas contrações e dilatação
Ugz_SyEZLQFlhKPXBh14AaABAg,"Se a dilatação acontecesse de uma vez, a gestante poderia desmaiar?",41,evolução da dilatação no parto
UgxM9WEf3nI8W1p4CHB4AaABAg,Só é possível incluir o recém-nascido sem carência se o plano de saúde tiver cobertura obstétrica?,34,Carência e cobertura obstétrica no parto
UgxM9WEf3nI8W1p4CHB4AaABAg,"Se o bebê foi incluído no plano de saúde com 7 dias de vida, ele precisa cumprir carência?",34,Carência e cobertura obstétrica no parto
Ugz75sSFXzTOiGmNkL54AaABAg.AMWn_j3B4SxAU0YoLjhM1N,"Cólicas fortes pela manhã, sem dor durante o dia, com 38 semanas e 4 dias de gestação, podem ser sinal de dilatação ou início do trabalho de parto?",4,dilatação e sinais de trabalho de parto
UgzJymCQ1L5xs3UN_0h4AaABAg,"Após um mês e oito dias tomando ácido fólico, já é possível tentar engravidar ou é preciso esperar três meses?",63,Suplementação de ácido fólico e ferro na gestação
UgwQm_mCY_h5BAH9SKl4AaABAg,"Durante a gravidez, ferro e ácido fólico não devem ser tomados, não servem ou não funcionam?",63,Suplementação de ácido fólico e ferro na gestação
UgwQm_mCY_h5BAH9SKl4AaABAg,O que realmente deve ser tomado durante a gravidez?,37,Suplementação de cálcio e magnésio na gestação
UgzT2m7o8CluolMF5lx4AaABAg,Como as fezes produzidas pelo bebê são retiradas durante a gestação?,15,Atividades do feto no útero e cordão umbilical
UgyFe2VJPpIeENi-apZ4AaABAg,Você não desconfia de que a Emelly Vick esteja quase grávida porque eles estão querendo comprar coisas de criança agora?,36,Mala maternidade para o hospital
Ugx955TIELn4sW4u4md4AaABAg.ALhXgsVgyhWAOvmPMte5XF,"Você já usou a fralda Pampers Shortinho, do pacote verde?",48,trocar fralda descartável e roupa do bebê
Ugz72V1hX1mPoRe9dSx4AaABAg,A contribuição precisa ser paga no mês do parto ou pode ser paga um mês antes?,1,Auxílio maternidade do INSS
UgxV4Hz_1-wt0sHRmRl4AaABAg,"Como funciona para o bebê não entrar em contato com sangue, xixi ou cocô no parto, seja na cesariana ou no parto normal?",48,trocar fralda descartável e roupa do bebê
UgxV4Hz_1-wt0sHRmRl4AaABAg,O banho do recém-nascido é realmente necessário?,54,Banho e cuidados do recém-nascido
UgwoZ0MMfZvAt7svcKV4AaABAg.AVkKwTBlKiqAX25ZpqnIQK,É normal estar com a menstruação atrasada há 7 dias mesmo tendo feito laqueadura há 7 anos?,39,Possibilidade de gravidez após laqueadura
UgzUYqLt9xM8RUYFfmd4AaABAg,"O que significa quando um teste de gravidez mostra carinha e outro não mostra nada, com 10 dias de atraso menstrual?",30,Teste negativo na gravidez com atraso menstrual
Ugz8Pc-RFElr3osX7Oh4AaABAg,A dilatação do colo do útero volta ao normal depois do parto?,41,evolução da dilatação no parto
UgxjmgiCzrvfpksl3wt4AaABAg,Qual é o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgwcUtfH_MgqnncehKd4AaABAg,"No teste do pezinho, não é apenas retirada uma gota de sangue?",47,Histerectomia e recuperação pós operatória
UgwcUtfH_MgqnncehKd4AaABAg,Como conseguiram fraturar o fêmur de um recém-nascido durante o teste do pezinho?,54,Banho e cuidados do recém-nascido
UgwrfgmKz0NCvGhQvcd4AaABAg,A injeção também pode causar corrimento marrom ou escape?,2,Risco de gravidez com anticoncepcional
UgxRmCVNk61EN1t-dR14AaABAg,O médico só poderia ter esse palpite porque o bebê é menino?,31,Remoção manual da placenta
Ugz6kqX80tPPSqxfjRZ4AaABAg,Como devo cuidar da cicatriz da cesárea?,9,Cicatrização e secreção após cesárea
UgwkgBnpgpssteWug394AaABAg,"No pós-cesariana, pode beber água de coco?",94,Dor na cesariana e anestesia
Ugx2KixZxbotPVDIF4Z4AaABAg.AOcQSNYs-7SAPYiiuCxDSg,A doutora pode disponibilizar um modelo de recurso ordinário para o salário-maternidade?,1,Auxílio maternidade do INSS
UgzVWIun0HvEVsGh9eZ4AaABAg.AEom0JB7wkCAFZeEcATYXR,O que devo fazer quando minha bebê de 3 meses chora na cadeirinha: deixá-la chorar ou tirá-la?,20,Sono do bebê e amamentação
UgyX_i1g1Z8hhSdp0gF4AaABAg,"É normal sentir dores nas costas, no quadril e nas pernas que começaram após a cesárea?",79,Dor nas contrações e dilatação
Ugw_XDZCbBvt60eeind4AaABAg,"Por que, quando tento usar a bomba, sinto como se estivesse beliscando e ainda não consigo extrair leite?",27,Uso e funcionamento de bomba de leite
Ugx1z36wjDZdXN50SUx4AaABAg,É possível estar grávida mesmo com teste de farmácia negativo antes do atraso menstrual?,30,Teste negativo na gravidez com atraso menstrual
UgzU_6rvPp920H0njS94AaABAg,"Com 8 meses de gravidez, posso parir a qualquer momento?",60,Fazer exercícios na gravidez sem risco
Ugyj_M4Q84w3-5rry4Z4AaABAg.AMB1wFMZE8ZASAw3ju1z_G,Você já sabe o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgySSSfoxWAEGE1ASNh4AaABAg,Como a luz do ambiente externo consegue atravessar as sete camadas de pele até o bebê durante a gravidez?,80,Significado de sonhos de gravidez
Ugy04ypam_k8QaVSyaB4AaABAg,Os dois passaportes do bebê precisam ter o mesmo nome?,83,Reposição de progesterona sem útero
UgwcBQ1nbh0Ewkj0k7p4AaABAg,"Tendo ovulado em 9 de março e tido relação sexual sem proteção em 16 de março, preciso tomar a pílula do dia seguinte?",2,Risco de gravidez com anticoncepcional
