topic_id,topic_size,top_words,example_order,selected_question
108,71,"['fértil', 'relação', 'período', 'ovulação', 'engravidar', 'relações', 'menstruação', 'sexual', 'aplicativo', 'dia']",46,Como saber qual é a semana fértil?
108,71,"['fértil', 'relação', 'período', 'ovulação', 'engravidar', 'relações', 'menstruação', 'sexual', 'aplicativo', 'dia']",47,Como é possível estar fértil durante a menstruação?
108,71,"['fértil', 'relação', 'período', 'ovulação', 'engravidar', 'relações', 'menstruação', 'sexual', 'aplicativo', 'dia']",48,"É possível estar grávida se a ovulação ocorreu no dia 18, houve relação no dia 12 e no dia 18 voltou a aparecer muco claro?"
108,71,"['fértil', 'relação', 'período', 'ovulação', 'engravidar', 'relações', 'menstruação', 'sexual', 'aplicativo', 'dia']",49,"Há risco de gravidez ao ter relação sexual menstruada, com DIU de cobre, e com ejaculação dentro?"
108,71,"['fértil', 'relação', 'período', 'ovulação', 'engravidar', 'relações', 'menstruação', 'sexual', 'aplicativo', 'dia']",50,"É possível estar grávida após ter tido relação desprotegida no dia 14, considerando que minha última menstruação começou em 06/02?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",1,Esses exercícios para se preparar para o parto normal dão certo quando são feitos nessa fase da gestação?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",2,Os exercícios para se preparar para o parto normal podem ser feitos no início da gestação ou apenas no final?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",3,Gestantes com 5 meses de gravidez podem fazer esses exercícios para se preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",4,Gestantes com 20 semanas podem fazer esses exercícios de preparação para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",5,Com quantos meses de gravidez devo começar os exercícios para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",6,Gestantes com 24 semanas de gravidez podem fazer esses exercícios de preparação para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",7,A partir de quantas semanas de gravidez é possível fazer esses exercícios para um parto mais rápido?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",8,Os exercícios para se preparar para o parto normal precisam ser feitos todos os dias ou podem ter pausas?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",9,Uma gestante de 36 semanas já pode fazer os exercícios para se preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",10,Gestantes com 33 semanas e 5 dias de gravidez já podem fazer esses exercícios para se preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",11,Gestantes com 29 semanas de gravidez já podem fazer esses exercícios para um parto mais rápido?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",12,Quantos dias por semana esses exercícios devem ser feitos para se preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",13,Há risco de esses exercícios estimularem o parto antes da hora?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",14,"Com 37 semanas de gravidez, ainda há tempo para fazer exercícios para se preparar para o parto normal?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",15,Os exercícios para acelerar o parto são indicados para gestantes com gravidez de risco?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",16,"Mesmo praticando pouca atividade física, é possível ter parto normal?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",17,Os exercícios ajudaram no parto?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",18,"Com 38 semanas de gestação, ainda há tempo de fazer exercícios para se preparar para o parto normal?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",19,Posso começar os exercícios de preparação para o parto normal com 23 semanas de gravidez?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",20,Estou grávida de 34 semanas; posso fazer esses exercícios para me preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",21,Existe algum exercício só para ajudar na dilatação na hora do parto?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",22,Com quantas semanas de gestação posso começar a fazer exercícios para me preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",23,Os exercícios para facilitar o trabalho de parto devem ser feitos quando a contração vier ou depois que ela passar?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",24,Você fez exercícios e alimentação para ajudar a ter dilatação mais rápido e um parto menos doloroso?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",25,Quais exercícios podem ajudar o bebê a virar na gestação?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",26,"Como saber quais exames devem ser feitos quando o médico não informa nada, no caso de um bebê com percentil 5?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",27,É possível preparar o Aptamil AR com água quente?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",28,Existe risco de o bebê nascer no vaso sanitário?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",29,Gestante de 24 semanas pode entrar em piscina aquecida?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",30,Por que o exercício é feito especificamente do lado esquerdo para ajudar o bebê a encaixar para o parto?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",31,Essas dores na gravidez podem ser gases?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",32,A desproporção céfalo-pélvica (DCP) é uma condição física que ocorre em todas as gestações?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",33,"Como se preparar para a fase final da gestação e para o parto, além dos hábitos alimentares e exercícios já realizados?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",34,Por que existe esse risco no parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",35,O uso de bola de pilates ajuda na preparação para o parto?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",36,Foi feito algum curso para se preparar para o parto?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",37,Gestantes com 36 semanas já podem introduzir cápsula de prímula?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",38,"Existe algum outro exercício que eu possa fazer no lugar de ficar de cócoras para me preparar para o parto normal, já que tenho condromalácia e sinto dores no joelho?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",39,"Por ser a sexta gestação e já ter tido todos os partos normais, há chance de o parto induzido com 38 semanas ser mais rápido?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",40,Quantas repetições devem ser feitas em cada exercício para ajudar em um parto mais rápido?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",41,"Com 24 semanas de gestação, uma bebê em posição pélvica ainda pode virar?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",42,"Quem está com 36 semanas de gestação, com placenta prévia marginal e histórico de episiotomia nas duas gestações anteriores pode fazer esses exercícios?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",43,Você costuma agitar a mamadeira na preparação da fórmula do seu bebê?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",44,"Todos esses exercícios para se preparar para o parto normal são indicados para quem está evitando alguns movimentos para não piorar a diástase e porque o quadril estava deslocado, sem poder fazer exercícios unilaterais?"
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",45,Como fazer os exercícios do pós-parto quando não se tem tempo nem rede de apoio?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",46,É normal sentir muita dor na região vaginal ao fazer exercícios como borboleta e agachamento para se preparar para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",47,Com um mês após a cirurgia de cesariana já pode fazer exercícios?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",48,Existe risco de o bebê nascer durante os exercícios de preparação para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",49,É possível fazer tudo sozinha na preparação para o parto normal?
109,63,"['exercícios', 'preparar', 'preparação', 'feitos', 'esses', 'exercício', 'devem', 'indicados', 'parto', 'para']",50,Quanto tempo após o parto os exercícios podem ser feitos?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",1,Como está a gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",2,Para que passei por tudo isso durante a gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",3,Como está a gestação mencionada no comentário anterior?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",4,Sua gestação deu tudo certo depois do mesmo problema?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",5,Como foi a gestação dessa gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",6,O que fazer quando isso acontece na segunda gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",7,A gravidez está evoluindo bem?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",8,"No seu caso, depois de uma situação parecida, deu tudo certo na gravidez?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",9,Como foi a gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",10,A gestação evoluiu bem e deu tudo certo?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",11,O que você fez durante toda a gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",12,A gestação tinha algum problema de saúde?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",13,A gestação evoluiu bem?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",14,A gestação evoluiu?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",15,"Como foi a sua gestação, foi tranquila?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",16,A gravidez passou rápido?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",17,"Na segunda gestação, é possível que tudo dê certo novamente?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",18,A segunda gestação foi tranquila?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",19,"Na segunda gestação, você se cuidou?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",20,Como está a gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",21,Você passou por eclâmpsia?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",22,Com quantos meses de gravidez isso acontece?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",23,Como é uma gestação por dentro?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",24,"Nesse caso, a gestação pode evoluir bem?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",25,Quais são os detalhes dessa fase da gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",26,"O que significa ""não nesse sentido"" no contexto da cesárea?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",27,"O que significa ""tentando"" no contexto da gravidez?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",28,Como fica a cabeça da mãe ao ouvir uma fala dessas durante a gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",29,É possível operar estando grávida?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",30,"Por que eu não ganhei o enxoval, mesmo tendo feito o restante e sem ter participado de nenhum encontro de gestante?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",31,A gestante se estressou com o marido durante a gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",32,A gestante ganhou o enxoval do bebê?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",33,É normal que as axilas escureçam durante a gestação e o que fazer nesse caso?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",34,"Como eu não me preocuparia com ele também, se ele me apoiou e cuidou de nós durante toda a gestação?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",35,Quais frequências estão sendo utilizadas durante a gestação da esposa?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",36,"O que significa ""BB"" neste contexto relacionado ao bebê?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",37,A gravidez aconteceu de forma natural ou a pessoa estava se referindo ao parto?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",38,A Sarinha fala português ou inglês?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",39,O que é o tampão no contexto da gravidez e do parto?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",40,Quanto tempo depois da perda a gravidez aconteceu?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",41,O útero tem toda essa elasticidade durante a gestação?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",42,Como será a amamentação nesta segunda gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",43,Como você fez o seu enxoval?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",44,"O que significa ""apagando"" na gestação?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",45,"Na segunda gestação, os sintomas perto do parto podem ser diferentes dos da primeira?"
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",46,Você se preparou durante toda a gestação para o parto normal?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",47,Kaleb tem algum problema de saúde?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",48,Isso pode ter sido uma gravidez sem saco gestacional?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",49,Como está a minha gravidez?
110,53,"['contexto', 'gestação', 'segunda', 'evoluiu', 'toda', 'cuidou', 'enxoval', 'tudo', 'fala', 'tranquila']",50,Você não tinha nenhum problema de saúde?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",1,"Com diabetes gestacional controlada, é possível ter parto normal?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",2,O que fazer após descobrir diabetes gestacional com 37 semanas de gravidez?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",3,Como é a gestação em mulheres com diabetes?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",4,"Em casos de diabetes e pressão alta na gravidez, é obrigatório adiantar o parto?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",5,"Há outras gestantes com diabetes mellitus tipo 2, com 6 semanas de gravidez, aguardando retorno médico para começar a insulina?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",6,"Se eu engravidar aos 38 anos, estando pré-diabética e acima do peso, é provável que eu tenha diabetes gestacional?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",7,A diabetes gestacional desapareceu depois que o bebê nasceu?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",8,O que devo fazer se a glicemia em jejum da minha gestação estiver alterada?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",9,O que é diabetes gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",10,"É normal ter dificuldade para controlar a diabetes gestacional em jejum com 33 semanas de gravidez, mesmo usando insulina e alimentação adequada?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",11,"Após controlar a diabetes gestacional, é correto deixar de ser gestante de alto risco e voltar para o pré-natal normal?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",12,Houve indicação de uso de insulina na diabetes gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",13,Como você descobriu o diabetes gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",14,"Os médicos costumam induzir o parto com 37 semanas em todos os casos de diabetes gestacional, mesmo quando o bebê está com crescimento normal e a diabetes está controlada sem remédios?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",15,Essa gestante teve diabetes gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",16,Como o parto de uma gestante com diabetes gestacional que usa metformina e está com 34 semanas e 2 dias costuma ser conduzido?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",17,"Mesmo revertendo a pré-diabetes, ainda é certo que terei diabetes gestacional?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",18,É possível uma gestante com 30 semanas e diabetes gestacional controlada apenas com dieta chegar até 40 semanas para ter parto normal?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",19,É seguro induzir o parto com 38 semanas em uma gestante com diabetes?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",20,O médico pode adiantar o parto para 37 semanas em uma gestante com diabetes gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",21,Quantas vezes por dia uma gestante com diabetes gestacional precisa medir a glicemia?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",22,Uma gestante de 25 semanas com pré-diabetes e glicemia entre 80 pela manhã e 99/106 corre risco de o bebê nascer antes do tempo?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",23,O sintoma de muita sede em uma gestante pode estar relacionado a diabetes?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",24,A própria placenta fabrica glicose em excesso na gravidez?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",25,O que significa DPP na gravidez?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",26,Como posso aprender arte gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",27,É normal ter dificuldade para introduzir o aplicador do promestrieno quando se tem atrofia vaginal?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",28,O hipotireoidismo pode estar relacionado ao atraso menstrual?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",29,É possível controlar a colestase gestacional?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",30,O medo de engravidar pode estar relacionado ao fato de a pessoa ser pobre?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",31,Esse tipo de dificuldade para mamar pode estar relacionado a algum problema gastroesofágico ou ao freio lingual?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",32,"O aparecimento de manchas tipo sardas nos seios durante a gestação pode estar relacionado ao diabetes, mesmo com a glicose sempre normal?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",33,"Para fazer o teste de gravidez, é necessário estar em jejum?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",34,O aumento de peso pode estar relacionado à dificuldade para engravidar?
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",35,"Alguém pode me ajudar a encontrar um hospital que faça cesárea para uma gestante com 37 semanas, diabetes gestacional e bebê estimado em cerca de 3,689 kg?"
111,55,"['diabetes', 'gestacional', 'glicemia', 'jejum', 'relacionado', 'glicose', 'controlada', 'controlar', 'insulina', 'gestante']",36,Esses sintomas indicam risco de o bebê nascer antes do tempo?
