comment_id,comentario,titulo,comentario_pai,perguntas,source_topic_id,source_topic_name,fine_topic_id,fine_topic_name
UgzptB_GlBvQoc0bMVx4AaABAg,Lo quantos meses a sofia tem❤,"A MARIANA GRÁVIDA SUMIU E ME LARGOU COM O BEBÊ, E AGORA...",,Quantos meses a Sofia tem?,23,23_última menstruação_considerar_meses gestação_idade,23,23_quantos_meses_semanas_idade
UgxmDWxB2_RKtyf51mh4AaABAg,"Ou seja, se foi gravida ande de moto",VOCÊ DEVE USAR O CINTO DE SEGURANÇA ENQUANTO ESTÁ GRÁVIDA?🤔,,"Se a mulher estiver grávida, pode andar de moto?",-1,-1_ovulação_fazer teste_amamentando_posição,127,127_sonhar_significa_luz_dando
UgydWekDSh_xGxemzvN4AaABAg.AO9OdHRm5QZAO9OgoRV3p9,Traz ela de novo para gravar com vcs pq amo ela e a neném como está ❤😊,LEMBRA DA MARIANA GRÁVIDA. OLHA COMO ELA ESTÁ AGORA ‼️,Lo até quem fim né estava com saudades dela ❤❤ já parou de gravar vídeo com ela saudades ❤❤,Como está a neném?,75,75_bebê nasceu_aconteceu_criança_nessa situação,75,75_nasceu_matar_bem_criança
Ugw3eIyi8oxtyfFy2UR4AaABAg,"Meu filho nasceu tem 10 dias, e minha ultima contribuicao foi em 2020, tenho direito nessa parcela única?","Salário Maternidade: Como receber R$ 6.072,00 com Apenas 1 Contribuição!",,Quem teve um filho há 10 dias e fez a última contribuição em 2020 tem direito a essa parcela única do salário-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgwLxmikRuwZ-kd8P054AaABAg,E isso é velocidade d alimentar alguém? Por isso matam 😡😡😡😡 ñ é assim não.,Como ele fez isso? #bebe #uti #enfermagem  #rubervalpg,,Essa é a velocidade adequada para alimentar um bebê?,10,10_sugar_recém_bebê existe_adequada,10,10_mamadeira_seringa_alimentar_dar
UgzirrglyxInb8v5FM94AaABAg,Por que num fazem um chá revelação,Reação da Clarinha e do Yuri descobrindo que a mamãe está grávida,,Por que não fazem um chá revelação?,122,122_chá revelação_fazem_sexo bebê_fazer novo,122,122_revelação_chá_descobrir_vai
Ugy7uDYT7Auz3BSghIB4AaABAg,Poxa meu amigo Deus te abençoe sua médica vai da uma medicação boa e você vai melhorar Amigo sera que colocasse uma ordenhar para facilitar pra vocês entendo que tem o gasto mais acho que facilitaria muito pra vocês,É o fim … Não consigo mais tirar leite 🥲,,Seria uma boa ideia colocar uma ordenhadeira para facilitar a retirada de leite?,39,39_bombinha_resolver_silicone_fazendo,39,39_bomba_tirar_leite_elétrica
UgylD39res2FNJvdhP14AaABAg,e aceita sus,Quanto custa maternidade São luiz star  - restante nas infos no ig e TK,,A maternidade São Luiz Star aceita atendimento pelo SUS?,53,53_plano_convênio_consultas_20 dias,53,53_plano_saúde_carência_convênio
Ugx_QgnpZnMjVmzOj6V4AaABAg.ATOPOExZypRAVW8_CNqW90,​ vai apertar com força né o eaperto,Como fazer lavagem nasal em bebês? #maternidade #bebes #recemnascido #lavagemnasalembebes,Nao se usa seringa.. muita pressão... pode causar danos...,"Ao fazer a lavagem nasal no bebê, é para apertar com força?",-1,-1_ovulação_fazer teste_amamentando_posição,-1,-1_que_bebê_por_algo
UgwXvK5mjWSfJ9e5TGN4AaABAg.AWYfZi7jzK0AX-PH0XJC8_,"​ si encontrar algum atraso ou algo assim no desenvolvimento tem algo que pode ser feito algum tratamento??""",Exame morfológico de primeiro trimestre,"01° só serve pra arrecadar dinheiro , o 2° apartir de 20 semanas que dá pra ver realmente si tem alguma deformidade","Se for encontrado algum atraso ou alteração no desenvolvimento fetal, existe algum tratamento que possa ser feito?",-1,-1_ovulação_fazer teste_amamentando_posição,107,107_engravidar_tentando_vocês_tentar
UgxznDqM0zoIriUCqrp4AaABAg,Alguem pra tirar minhas dúvidas veio pra mim dia 08 de setembro depois veio de novo no final do mês aquele borra de café e o sangue meio vermelho e depois sumiu,7 SINTOMAS DE GRAVIDEZ ANTES DO ATRASO (NÃO é TPM),,"Esse sangramento em borra de café, com sangue vermelho, que apareceu no dia 8 de setembro e depois no final do mês, pode indicar gravidez?",-1,-1_ovulação_fazer teste_amamentando_posição,138,138_sangramento_vermelho_vivo_apareceu
Ugx8eDzskafdbkNh2U94AaABAg,A possibilidade de engravidar só com uma trompa,"Estou Grávida? Entenda os Sinais de Presunção, Probabilidade e Certeza! #gravidez",,É possível engravidar tendo apenas uma trompa?,157,157_tendo apenas_após retirada_possível engravidar_grávida fazer,157,157_trompas_ectópica_trompa_obstruídas
UgyCCkb4RfGVXYmTN6B4AaABAg,Uma pergunta Se eu nunca trabalhei de carteira assinada vou colocar que valor lá de salário? De nunca trabalhei Estou perguntando pq tiro bolsa família,Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,"Se nunca trabalhei de carteira assinada, qual valor devo informar como salário ao solicitar o auxílio-maternidade?",0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugxf-3giqIccW5hW3lh4AaABAg.AIRmzXkIq8HAP8AmKQ8SWE,​ estou na mesma situação Vc engravidou?? Tem quanto tempo q vc perdeu seu anjinho? Eu vai fazer três meses,"Tive cesariana e engravidei após cinco meses novamente, precisa nova Cesárea? #drdiegoresponde","Estou em Pânico, tive uma cesariana a 8 meses, e descobri que estoj grávida novamente, mesmo no anticoncepcional engrvaidei, agora estou com medo.",Você engravidou novamente?,22,22_verdade grávida_gravidez segunda_sério_gravidez mulher,22,22_grávida_você_está_verdade
Ugxf-3giqIccW5hW3lh4AaABAg.AIRmzXkIq8HAP8AmKQ8SWE,​ estou na mesma situação Vc engravidou?? Tem quanto tempo q vc perdeu seu anjinho? Eu vai fazer três meses,"Tive cesariana e engravidei após cinco meses novamente, precisa nova Cesárea? #drdiegoresponde","Estou em Pânico, tive uma cesariana a 8 meses, e descobri que estoj grávida novamente, mesmo no anticoncepcional engrvaidei, agora estou com medo.",Há quanto tempo você perdeu seu bebê?,-1,-1_ovulação_fazer teste_amamentando_posição,123,123_perdeu_kamylinha_engravidou_perder
Ugzk14_vNXeQCHaCWPN4AaABAg,Eu contribuí porém está aparecendo como remuneração bloqueada,Salário maternidade com apenas uma única contribuição 🤰,,Por que minha contribuição está aparecendo como remuneração bloqueada para o salário-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugw2ti8BuoEgWtL1xf54AaABAg,"Então não é recomendável a progesterona transdérmica? Minha médica receitou tudo junto e misturado 😅 estradiol, progesterona e testosterona",Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,,A progesterona transdérmica é recomendável?,2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
Ugw2ti8BuoEgWtL1xf54AaABAg,"Então não é recomendável a progesterona transdérmica? Minha médica receitou tudo junto e misturado 😅 estradiol, progesterona e testosterona",Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,,"É adequado usar estradiol, progesterona e testosterona juntos, como a médica receitou?",2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
Ugx1_aArp6YRREhNv3d4AaABAg,"Patricia hj faz 15 dias da minha relação no período fértil. homtem eu comecei a sentir uns fisgadas um dor de cabeça injuada e um inchaço abdominal, no lado esquerdo e as vezes no lado esquerdo começa a ficar duro. pode ser que o ovulo foi fecundado?",É normal a gestante ficar com pé da barriga com a sensação de ardência,,Esses sintomas que começaram 15 dias após a relação no período fértil podem indicar que o óvulo foi fecundado?,-1,-1_ovulação_fazer teste_amamentando_posição,108,108_fértil_relação_período_ovulação
UgwkDcZ5LLvaMt4akvZ4AaABAg.AGeg-hDXEibAGff4vEu4VM,Qd você sai e leva como faz para aquecer?,Como AUMENTAR a produção de LEITE MATERNO por Dra Ana Jannuzzi,"Por aqui o que funciona bem pra aumentar a produção de leite é a extração com a bombinha. Quando sei q vou precisar sair com o bebê eu já começo a extrair um ou dois dias antes(levo na mamadeira pq não me sinto à vontade pra amamentar fora de casa) no terceiro dia meu peito falta explodir 😅😅. Nos dias normais dificilmente vaza e nem fica com aquela sensação de muito cheio, mas a produção é normal e suficiente pq meu bebê ganha peso normalmente🙌🏼","Quando você sai com o bebê e leva o leite, como faz para aquecê-lo?",-1,-1_ovulação_fazer teste_amamentando_posição,39,39_bomba_tirar_leite_elétrica
Ugz_4UATXITpth7NIzd4AaABAg.AO7AJjcBVRbAOp_61IxGFA,eu to em duvida se e 13 15 20,A ZÖE ainda *NÃO TEM* MALA MATERNIDADE 😭😱 BORA ARRUMAR JUNTOS!?,VOCÊ ACHA QUE ELA VAI NASCER QUAL DIA DE OUTUBRO??!???! COMENTA AÍ PRA GENTE SABER!!!,"A bebê vai nascer no dia 13, 15 ou 20 de outubro?",5,5_aniversário_janeiro_nascimento bebê_dia 28,5,5_nascer_fevereiro_dia_vai
Ugz0ZhbX6xj_km_YTAZ4AaABAg,E como vcs descobriram que a Kat tá grávida?? Não disseram no video😢,DESCOBRIMOS QUE A KATLEN ESTÁ GRAVIDA !!! *Vlog de viagem,,Como vocês descobriram que a Kat estava grávida?,34,34_grávida novamente_ter menina_grávida verdade_tudo novo,34,34_katlen_ketlin_kat_ket
UgzUHQv6H7WxGy1I2TZ4AaABAg.ADCfqP-JnFHADCoygYZ4Fp,Oiê tbm sentido só dezembro e ese mês tive leve sangramento só todo sintoma gravidez e dezembro cólica agora tou dúvida,Quando começa a sentir a gravidez?,Hj estou sentindo uma cólica depois da relação sexual estou tendo engravidar tive relação 4 dias antes do pico da ovulação e 4 dias depois. Sinto muito calor excessivo muita mais muita dor de cabeça umas tonturas no app mostra q se eu engravidei hj dia 12/01/25 faz 8 dias de gravidez manda esperar 6 dias pra fazer o teste de farmácia minha menstruação tá pra desser dia 14/01 /25 será tenho chances de ter engravidado?,O leve sangramento e a cólica que tive em dezembro podem ser sintomas de gravidez?,7,7_sinais gravidez_podem sinais_seios doloridos_podem indicar,7,7_podem_cólicas_seios_sinais
UgygD_rodcdKMqvW3wZ4AaABAg,"Estou com 39 semanas, exausta, nervosa, com insônia, tudo já arrumado para o nascimento da minha bebê, vim aqui ver como faço para minha bebê nascer logo por que já não aguento mais essa barriga kkkk meu primeiro filho nasceu de 41 semanas e dois dias, não queria chegar a tanto dessa vez, já sai com amigas, há fiz exercícios, já limpei a casa, já arrumei o guarda roupas da bebê várias vezes, e nada dela nascer kkkk o tampão está saindo tem uma semana e estou com um dedo de dilatação....",Esses sãos os SINAIS MAIS COMUNS  de que O PARTO está próximo!,,"O que posso fazer para a minha bebê nascer logo, já que estou com 39 semanas de gravidez?",151,151_entrar trabalho_40 semanas_induzir parto_39,151,151_semanas_39_entrar_40
UgygD_rodcdKMqvW3wZ4AaABAg,"Estou com 39 semanas, exausta, nervosa, com insônia, tudo já arrumado para o nascimento da minha bebê, vim aqui ver como faço para minha bebê nascer logo por que já não aguento mais essa barriga kkkk meu primeiro filho nasceu de 41 semanas e dois dias, não queria chegar a tanto dessa vez, já sai com amigas, há fiz exercícios, já limpei a casa, já arrumei o guarda roupas da bebê várias vezes, e nada dela nascer kkkk o tampão está saindo tem uma semana e estou com um dedo de dilatação....",Esses sãos os SINAIS MAIS COMUNS  de que O PARTO está próximo!,,Perder o tampão há uma semana e estar com um dedo de dilatação significa que o parto está próximo?,-1,-1_ovulação_fazer teste_amamentando_posição,6,6_dilatação_semanas_38_contrações
UgycJXcX7QNN3GMaaAF4AaABAg.AG5vUn_oGUyAQyLnmX-vMb,"Luiza, que linda experiência!!! Teria alguma dica de parto?",Como Acontece a Dilatação no Parto?,"Meu Deus, isso deve doer na alma, no cérebro, no corpo inteiro, principalmente lá. Sem explicação para o tanto que isso deve doer. Jesus 😢😢",Você teria alguma dica para o parto?,-1,-1_ovulação_fazer teste_amamentando_posição,119,119_mounjaro_enquanto_amamentando_alguma
UgwRJiapxupEz_PjGMB4AaABAg,Tem mesmo como passar o braço todo na sĥesheƙa da mulher? Não é muito apertado o espaço?,Remoção da Placenta Animação 😱 #medicina #medico #enfermagem #enfermeira #animação Manual Técnica,,É possível passar o braço inteiro pela vagina da mulher durante a remoção manual da placenta?,44,44_placenta_retirada_braço_anestesia,44,44_placenta_remoção_mão_remover
UgzbmsQzt8OYwsQ4PcZ4AaABAg,Tchsara e quantos mês você tá tô muito ansiosa,￼ Quando vamos descobrir o sexo do bebê ￼,,Com quantos meses de gestação a pessoa está?,23,23_última menstruação_considerar_meses gestação_idade,23,23_quantos_meses_semanas_idade
UgyigyNOGlMrSZjoxz14AaABAg,"Estou atrasada estou muito lubrificada, sono ,,fome demais , fraqueza e dor nas pernas",Sintomas Estranhos da Gravidez: O Que É Normal e Quando se Preocupar,,"O atraso menstrual, junto com muita lubrificação, sono, fome em excesso, fraqueza e dor nas pernas, pode ser sinal de gravidez?",7,7_sinais gravidez_podem sinais_seios doloridos_podem indicar,7,7_podem_cólicas_seios_sinais
Ugx1t3G0f5wDZwcjj7x4AaABAg,Vai ter vlog do parto da Elisa,QUINTO MÊS - Diário da Gravidez #11,,Haverá vlog do parto da Elisa?,-1,-1_ovulação_fazer teste_amamentando_posição,69,69_davi_irmão_irmãozinho_davizinho
Ugzb_ppJ8B0K74oc5AF4AaABAg.ASjMa_ChuBjATTea1jW47m,​ q a minha dpp,"2 Meses de Gravidez - Semanas 5, 6, 7 e 8","Quem vai ter um baby em outubro? Por aqui estou de 4 semanas❤️ Edit:Muito feliz por vocês!🫶🏼 Infelizmente eu perdi, hoje estaria completando 7 semanas 😔 tive hematoma subcorionico e comprometeu mais que 50% do saco gestacional 😭",Qual é a minha DPP?,11,11_vai passar_três vezes_tudo novo_psicológico,11,11_isso_nesse_caso_luvas
Ugy-MjgI4bRmt76bthF4AaABAg,"Já tenho recolhimento no passado, e agora estou grávida e estou fazendo o pagamento de 5 parcelas da GPS antes do bebê nascer é ja tenho 3 pagamento efetuado, pedi a validação mas so validaram 1 contribuição oque faço ????","Salário Maternidade: Como receber R$ 6.072,00 com Apenas 1 Contribuição!",,"O que devo fazer se, estando grávida e pagando as parcelas da GPS antes do bebê nascer, apenas uma contribuição foi validada?",0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugz0vDErL0i6H73IEQB4AaABAg,Kaka e barriga de silicone tá mas se for de verdade quenhe o pai 😂😂😮😮,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,"Se a gravidez for de verdade, quem é o pai?",112,112_grávida pai_bebê caso_gravidez mencionada_bebê grávida,112,112_pai_quem_estiver_mencionada
UgzQpfh8JY8FEavuXhl4AaABAg.AVf56XyADK9AW-1f8VLngI,O meu não está aceitando a certidão. 😢 Diz que está indiferente.,Passo a passo de como solicitar o salário maternidade #inss #salariomaternidade #grávidas,Solicitei antes de ontem com a certidão de nascimento. Agora só aguardar 🙏🏽,Por que a certidão de nascimento não está sendo aceita na solicitação do salário-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgxPGQD34VWQ5I936IJ4AaABAg,"Boa noite minha, minha esposa está grávida de 8 meses, ela recebe bolsa Família se é der entrada no auxílio maternidade, ele pode perder o auxílio bolsa família?",Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,"Se a esposa grávida de 8 meses der entrada no auxílio-maternidade, ela pode perder o Bolsa Família?",54,54_benefício_perde_informar_crianças,54,54_família_bolsa_recebe_vacinar
UgzKXI3vA0pSspnmZEF4AaABAg.AFoiSw8N5sDAGTJ2jbLt2O,"​​ independente, vai doer em quem é mãe ter que deixar um as vezes de lado pois o menor exige mais atenção, aliás tu acha que criança intende????",Oque não te contam sobre ter o segundo filho 😭 #maternidade,Passando por isso. Uma filha de 4 anos e um bebê de 2 meses. Fico devastada vendo minha filha me chamando pra brincar e eu sem poder por estar com o bebezinho... É horrível 😢,Uma criança entende quando a mãe precisa dar mais atenção ao bebê e deixá-la de lado às vezes?,32,32_criança ano_meses ainda_adultos_barriga mãe,32,32_creche_criança_meses_palavras
UgwxkFVV8Y37Ep_-9Fh4AaABAg,"Pra mim, isso de dizer que o bebê é cabeludo é a pior coisa que a pode dizer da azia. Tive azia minha gestação toda, e o menino não nasceu nada cabeludo. Fora que o bebê fica dentro de uma bolsa fechada, com o útero fechado. Qual a lógica dizer que é cabelo?",A verdade sobre a azia na gravidez,,Qual é a lógica de dizer que a azia na gravidez indica que o bebê será cabeludo?,40,40_início gravidez_normal sentir_dor pé_sentir dores,40,40_sentir_enjoos_enjoo_normal
UgzS078WAb7m093fWJB4AaABAg,"Boa tarde Dr, me tire uma dúvida pelo amor d deus. Minha namorada tomava anticoncepcional aí extraiu um dente e tv q tomar antinflamtorio, nisso ela tomou tbm três comprimidos do anticoncepcional alguns minutos depois do horário atual, e na segunda semana da cartela do anticoncepcional tivemos relação e a camisinha estourou ela mto nervosa quis tomar a pílula do dia seguinte a poslov comprei e ela tomou tipo uns 40 minutos dpois da relação + cm somos novos nesse assunto ela ainda sem saber se continuava no anticoncepcional ou não tomou dois comprimidos e sentiu MTA dor s cabeça e resolveu parar, + até agora a menstruação não desceu, como vamos saber se ela não engravidou? Ps não gozei na camisinha mas msm assim ela tv medo e tomou a pílula do dia seguinte!",5 Dicas: Como Soltar o Intestino na Gravidez,,"Como saber se minha namorada engravidou após a camisinha estourar, mesmo ela tendo tomado a pílula do dia seguinte?",1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgzS078WAb7m093fWJB4AaABAg,"Boa tarde Dr, me tire uma dúvida pelo amor d deus. Minha namorada tomava anticoncepcional aí extraiu um dente e tv q tomar antinflamtorio, nisso ela tomou tbm três comprimidos do anticoncepcional alguns minutos depois do horário atual, e na segunda semana da cartela do anticoncepcional tivemos relação e a camisinha estourou ela mto nervosa quis tomar a pílula do dia seguinte a poslov comprei e ela tomou tipo uns 40 minutos dpois da relação + cm somos novos nesse assunto ela ainda sem saber se continuava no anticoncepcional ou não tomou dois comprimidos e sentiu MTA dor s cabeça e resolveu parar, + até agora a menstruação não desceu, como vamos saber se ela não engravidou? Ps não gozei na camisinha mas msm assim ela tv medo e tomou a pílula do dia seguinte!",5 Dicas: Como Soltar o Intestino na Gravidez,,O atraso da menstruação após essa situação pode indicar gravidez?,35,35_março_ausência_gravidez possível_grávida menstruação,35,35_estar_menstruação_menstruado_tendo
UgzLc-c7KrlFBPLblWd4AaABAg.AHEuNqDXxDHAONlR6rDKbL,te recomentou dessa forma uma só?,Óleo de Prímula: Como Usar para Ter um Parto Mais Rápido e Natural,"Vai rolar não, minha senhora! Prefiro comer minhas tâmaras e não colocar nada na minha pepeca, muito menos furado por uma agulha qualquer. Essa cápsula pode gerar irritações no canal vaginal na reta final da gravidez e não deve ser nada bacana parir com a pepeca irritada. Cada ideia desse povo.....😅 Pegue essa agulha e vá fazer uns reparos nas suas roupas, vai te ajudar a parar de iventar besteira",Essa forma de recomendação foi dada apenas uma vez?,11,11_vai passar_três vezes_tudo novo_psicológico,11,11_isso_nesse_caso_luvas
UgyYjfIe_eJWcUpxMYt4AaABAg.ANDtEWkx1StANQjtazjFge,como foi conta p nós,PRIMEIRO MÊS DE GRAVIDEZ | Semana a Semana - Sintomas e Desenvolvimento do Bebê | Dr Diego Di Marco,Cadê as mamãe que vai ter em Maio de 2026?❤,Como foi a gravidez?,110,110_segunda gestação_contexto_tudo certo_toda gestação,110,110_contexto_gestação_segunda_evoluiu
Ugzvg4p11gENorw27At4AaABAg.ADoV9a3epNLAQoB_eF3YZN,"Estou com 21 semanas e quase nem sinto bebê mexendo, fui ao médico e o que entendi a placenta é anterior.","Posição da PLACENTA pode interferir no PARTO quando está Anterior, Posterior, Baixa ou Prévia?","E eu me preparei tanto pra ter um parto domiciliar, não pude por conta da placenta baixa ( 2cm). Tive que fazer uma cesária planejada, que também foi lindo, mas fiquei um pouco triste por ter investido tanto pra ter minha filha em Casa… mas tá tudo bem. O que importa é a saude segurança pra nós, mamãe e bebê.",É normal sentir pouco o bebê mexer com 21 semanas de gravidez quando a placenta é anterior?,94,94_16 semanas_ainda sentir_gestação normal_diferenciar,94,94_mexer_sentir_movimentos_17
Ugw4kdIB1QeCOfkFRtB4AaABAg.AMCmkDjheROAMd9p4cSLzs,"Eu também percebi que a pessoa que estava dando de mamar para esse bebê nessa Seringa ela estava quase engasgando esse bebê , porquê ela não estava dando um pausa de 5 segundos Socooooorro jesus ! Nem dentro de um hospital os bebês não tem tranquilidade para se Alimentar 😢😢😢",Como ele fez isso? #bebe #uti #enfermagem  #rubervalpg,"GENTEEE... É LINDO EM PARTES, O IDEAL É DAR UMA PEQUENA PAUSA PRA CRIANÇA RESPIRAR E DEPOIS RETOMA A MANADA, PERCEBI QUE NO FINAL PARECE QUE FALTA O AR, DÁ E AGÔNIA, TÁ COM FOME E PRECISA RESPIRAR, O ORGANISMO ESTA SE ADAPTANDO, MANAR E RESPIRAR, PRA EVITAR QUE FORCE MUITO OS PULMÕES",Por que ela não estava dando uma pausa de 5 segundos ao alimentar o bebê na seringa?,-1,-1_ovulação_fazer teste_amamentando_posição,127,127_sonhar_significa_luz_dando
Ugwx5UqazK1Vm3fLRkl4AaABAg,Porque o funcionário está lidando e alimentando com o recém nascido sem luvas? Que absurdo.,Como ele fez isso? #bebe #uti #enfermagem  #rubervalpg,,Por que o funcionário está lidando e alimentando o recém-nascido sem luvas?,47,47_procedimento_cuidar bebê_enfermeira_vai ficar,47,47_oxigênio_respirar_procedimento_luvas
Ugzt49v4SbNVYcF9WEN4AaABAg,Eu fiquei um Mês sei menstrua mais agora veio pouco será que e gravidez menstruada,ATENÇÃO: 5 Sinais de Gravidez que Aparecem ANTES do Atraso Menstrual (Não Ignore!),,É possível estar grávida mesmo tendo ficado um mês sem menstruar e depois ter vindo uma menstruação em pouca quantidade?,35,35_março_ausência_gravidez possível_grávida menstruação,35,35_estar_menstruação_menstruado_tendo
Ugw66oER42p8rbhTNW94AaABAg,"Oi, eu vim aqui pra talvez tirar uma dúvida, eu tenho o aparelho fetal doppler, fiz 8 teste e deu todos positivos após um aborto a 1 mês atrás, não fui ainda no médico porque estou com medo de passar por tudo de novo enfim... Hoje eu resolvi testar esse aparelho e ficou 120 a 130 e pouco e o coraçãozinho lá em cima batendo a todos instante, as vezes caia um pouco pra 70, 80 e 90 e logo voltava pra 120 e 130 com o coraçãozinho lá em cima batendo, pode ser um sinal de um bebê ou não??",25 semanas e quantos meses?,,"Após um aborto há um mês e com oito testes positivos, os valores registrados no aparelho fetal Doppler podem ser sinal de um bebê?",-1,-1_ovulação_fazer teste_amamentando_posição,67,67_aborto_retido_espontâneo_curetagem
Ugy49tiXseDnLt133Al4AaABAg,Pq a boca a Criança tá assim amo vcs❤,esse vídeo ficou muito fofo kkkkkk #agnesmelo #aiko #maternidade,,Por que a boca da criança está assim?,21,21_verde_quantos anos_espinhas_olhos,21,21_doença_rosto_tem_bochechinha
Ugyhk5XgQKsamv1F7Il4AaABAg,Por que a Barrinha do Calebe é um pouquinho inchada,Arrumando Kaleb pra passear 💞💞💞 #maternidade #fy #foryou,,Por que a barriguinha do Kaleb está um pouco inchada?,-1,-1_ovulação_fazer teste_amamentando_posição,128,128_pós_inchada_diástase_barriga
UgzNX3mP5dQmmsKmUGt4AaABAg,Uma caixa da quantas dose,VACINA BRONQUIOLITE | Tudo o que você precisa saber,,Uma caixa da vacina contra bronquiolite contém quantas doses?,16,16_contra_vacinas_intervalo_primeiros dias,16,16_vacina_bronquiolite_contra_abrysvo
UgwDeNFztrhtjdd-btV4AaABAg.AO9M6-NG2KUAO9MGDWXJAI,Eu não estou mestruado tem como engravidar,"2 Meses de Gravidez - Semanas 5, 6, 7 e 8",Doudor eu estou nervosa porque minha menstruação não veio e não e grávidez e eu também graças a Deus não tenho problema neuma e tudo ok pra engravidar,É possível engravidar mesmo sem estar menstruada?,108,108_menstruação possível_engravidar após_dia menstruação_03,108,108_fértil_relação_período_ovulação
UgwEXBp8fQi0YosHX3B4AaABAg.ATVGo8Mc-dKAV_qU1XaHYc,"É normal escurecer, continua",🤰🏻💊 PIOR “FERRO” PARA GESTANTE - EFEITOS GÁSTRICOS #prenatal #gravidez #anemia #gestação,Dr. Percebi que após minha mãe tomar esse medicamento. Suas fezes ficaram na cor de beterraba. Fiquei apavorada e relacionei ao medicamento. Parei de dar o medicamento. Fiz certo.,É normal as fezes escurecerem com esse medicamento de ferro e ele deve continuar sendo usado?,-1,-1_ovulação_fazer teste_amamentando_posição,156,156_ferro_suplementação_ferritina_endovenoso
UgzXNx_0t_bnSYnYu6p4AaABAg,"Por favor, me ajudem a entender Minha menstruação estava prevista para o dia 2 de setembro, tive relação e tomei a pílula no dia 1 após 8 horas , dia 2 tive um leve corrimento rosado e só. Até agora minha menstruação não desceu😢",A pílula do dia seguinte não tem o poder de interromper uma gravidez,,É normal a menstruação atrasar depois de tomar a pílula do dia seguinte oito horas após a relação?,1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgzXNx_0t_bnSYnYu6p4AaABAg,"Por favor, me ajudem a entender Minha menstruação estava prevista para o dia 2 de setembro, tive relação e tomei a pílula no dia 1 após 8 horas , dia 2 tive um leve corrimento rosado e só. Até agora minha menstruação não desceu😢",A pílula do dia seguinte não tem o poder de interromper uma gravidez,,O corrimento rosado no dia seguinte pode ser um efeito da pílula do dia seguinte?,1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgzXNx_0t_bnSYnYu6p4AaABAg,"Por favor, me ajudem a entender Minha menstruação estava prevista para o dia 2 de setembro, tive relação e tomei a pílula no dia 1 após 8 horas , dia 2 tive um leve corrimento rosado e só. Até agora minha menstruação não desceu😢",A pílula do dia seguinte não tem o poder de interromper uma gravidez,,Ainda existe possibilidade de gravidez mesmo tendo tomado a pílula do dia seguinte?,1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgxcHnL0e-CdH3HfZzl4AaABAg,Saiu quantos meses???,Será que a tia Sara está grávida mesmo?,,"Se ela estiver grávida, de quantos meses ela está?",-1,-1_ovulação_fazer teste_amamentando_posição,142,142_quantas_quantos_meses_você
UgxSxEE_Sg3MnKRyyph4AaABAg,Sempre vai ser 7 e 9?,Como calcular a data provável do parto - DPP  #enfermagem #enfermagemprotagonista #gestante,,"No cálculo da data provável do parto, sempre serão usados os números 7 e 9?",-1,-1_ovulação_fazer teste_amamentando_posição,-1,-1_que_bebê_por_algo
UgzCTSm-GS7y1HJXUb14AaABAg,"Estou com uma dúvida... Hj fui na minha médica e ela só conseguiu ouvir o coração do meu bebê bem no pezinho da barriga.. ela me falou q era pra eu ficar em repouso pq já era para o bebê está mais pra cima, poderia me explicar algo a respeito?",12 coisas que você PRECISA EVITAR GRAVIDEZ,,"Por que o coração do bebê só foi ouvido bem na parte baixa da barriga, e o que significa a orientação de repouso porque ele já deveria estar mais acima?",20,20_dentro útero_cordão umbilical_bebê dentro_cabeça baixo,20,20_dentro_cordão_umbilical_útero
UgzCiGDY3jgzqv0ojvd4AaABAg,"Dr me ajude por favor , tenho efeito colateral com o usso do promolut nor dor de cabeça estou super inxada",Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,,O uso de Promolut Nor pode causar dor de cabeça e inchaço?,2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
